Nome;Número de Mensagens;Stickers;Imagens;Áudios
Pablo;5845;821;454;70
Palavra;Frequência
analisar;1
doido;1
aloprando;1
subido;1
revivi;1
graças;1
vida,;1
fatos;1
inteiros;1
embora,;1
farol;1
desconfiava,;1
bixos;1
otario,;1
bloqueou;1
lembram;1
sobrio;1
pedia;1
"mais;1
menos";1
assim?;1
afastar;1
tô;1
beijar;1
tiro;1
"nao,;1
brigaram;1
disso";1
bilau;1
fala,;1
foi:;1
falando?;1
enrolaram;1
partes;1
últimos;1
episodios;1
temp;1
meio????;1
origem;1
louco,;1
complexo;1
altas;1
esperanças;1
batia;1
morrer;1
domingo;1
bolacha;1
como*;1
kkkk,;1
22;1
caneca,;1
facul?;1
devolver;1
tirante,;1
blusa;1
encaixa;1
"gratidao";1
poc;1
obrigada;1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;1
superestimando;1
nutshell;1
acontecido;1
alucinado;1
lenbro;1
continuei;1
gracas;1
melhorei;1
raj;1
(?);1
gritado;1
12h15;1
muçado;1
famosa;1
sequelada;1
luqinhas;1
janto;1
rlx;1
entender*;1
casa,;1
ativ;1
quelo;1
frase;1
estranho";1
morena*;1
namorados*;1
cintura```;1
gols;1
90;1
transmitindo;1
350;1
basquete;1
tanque,;1
emboneca;1
salgados;1
copa;1
contribuição;1
shot,;1
quanta;1
boné;1
brinde;1
susto;1
voy;1
reais?;1
emprestar;1
conversação?;1
intermediario;1
100;1
postura;1
reta*;1
money;1
solicitação?;1
bonita,;1
recomenda;1
toa,;1
desprevinido,;1
devolve;1
ouvir;1
tom;1
20/21?;1
semana,;1
querem;1
importem;1
88;1
em,;1
finalmente;1
ganhar,;1
room;1
👿👿👿;1
dentrao;1
vantagem;1
morning;1
chamarem,;1
da,;1
estagio;1
vista;1
liso;1
arranjo;1
tenho,;1
uso,;1
adm,;1
começar;1
arrependimentos:;1
posso,;1
*namorado*;1
*fap;1
september*;1
rotina;1
fap;1
durante;1
saudavel;1
inpossivel;1
zé?;1
neyna,;1
espeto;1
tornou;1
loe;1
raba;1
essea;1
trash;1
mim..........;1
é:*;1
fuscao;1
proposito?;1
praia,;1
fizemos;1
preparado;1
espetar,;1
bootando;1
sacola;1
menino,;1
quarto,;1
disfarçamos;1
obvio,;1
penis;1
almoçando;1
estela;1
minuto;1
percebo;1
riu,;1
deliciaaa;1
noturno,;1
(e;1
gado);1
80;1
conhecia;1
venceu;1
seguro;1
comer?;1
geladeira;1
esquema;1
miojao,;1
pao;1
que,;1
20h,;1
segurei;1
dormir,;1
morto,;1
aguentei;1
cansado;1
ovo;1
maionese;1
requeijao;1
oq,;1
enquete;1
fabricar;1
buzina;1
fuderrrrrrrrre;1
gemidao;1
família;1
atrasados;1
serão;1
exaltados;1
estuda;1
acordado;1
otário;1
ai,;1
vanderlei?;1
idoso;1
paulo?;1
ufscar,;1
pannunzio;1
algum?;1
vlww;1
klkkkkkk;1
rodoviária;1
emocionados;1
buzinona;1
camera;1
instagram;1
possiveis;1
99,;1
yellow;1
cartao;1
crédito;1
lixo,;1
baixei;1
99;1
onibusz;1
ajudaram;1
greve;1
estacao;1
hebraica;1
reoubas;1
sim,;1
rapido;1
analytics;1
iss9;1
gentr;1
prédio;1
proprios;1
xota;1
xinga,;1
batendo;1
fude;1
jeito,;1
regra;1
ninguem;1
gay*;1
demencia;1
preencher;1
incluso;1
casado?;1
adiciona;1
enquete..*;1
preconceituosos,;1
delicado;1
olham;1
direita;1
salinhas;1
escrito;1
siqueira,;1
rappi;1
cesar,;1
trabalhar;1
agendar;1
crush;1
ônibus;1
desceu;1
olhares...;1
acontece,;1
mt,;1
tipo,;1
bus/metro;1
comum;1
dúvida;1
ppdia;1
tags;1
easy;1
gaal;1
piroquinha;1
busão;1
volta;1
bateria;1
f;1
transporte;1
doria;1
moça;1
fikha;1
cento;1
3xplodir;1
aguentado;1
transito;1
fuderrrrrrrrrrrrrrrrrr;1
nicolaw;1
marcondes;1
molina;1
dedcendo;1
transito???????????????????????;1
começou;1
cortando;1
sumiu;1
namorado,;1
doentio;1
fodasekkkkkk;1
engraçada;1
🤙🤙🤙🤙;1
puta,;1
pintao;1
pessoal,;1
calorzao;1
engracado;1
poucos;1
role,;1
história;1
sabor,;1
perguntei;1
legumes;1
comeca;1
bater:;1
9/8/2019];1
:;1
iludir;1
tá;1
iludem;1
nossas;1
conversas;1
diferentes;1
🥰🥰🥰🥰🥰🥰🥰;1
sair,;1
msgs;1
like;1
voando;1
encaçapar;1
tarado;1
discord;1
emocionando;1
*1;1
romance;1
enforcar;1
conheco;1
exibir;1
ue,;1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkk;1
amigos,;1
incomodavam,;1
vira;1
adolescente;1
incomodado;1
paro;1
arroz;1
integral;1
linguiçona;1
picante;1
são;1
yin;1
yang;1
weak;1
spot;1
r.c;1
gordinha;1
cantando;1
exigir;1
posta;1
horta;1
irritar;1
assunto,;1
despertado;1
proibido;1
orgulhoso;1
trabalhando;1
privado;1
vende;1
manjasse;1
vendia;1
choku....;1
convivendo;1
rodoviaria;1
vice;1
versa,;1
mulhe;1
safada;1
piroca;1
tu;1
vai???;1
falo,;1
crm;1
chave,;1
aprendemos;1
chess.com;1
quão;1
intercursos;1
formulario;1
subcurso;1
elite;1
"outro";1
refresh;1
metro;1
inteligente;1
xadrez;1
bonzinho;1
inscrevi;1
semprr;1
inscrito;1
🤙;1
pagiba;1
inscreci;1
pablituuuuu,;1
pablitovis;1
meeuuuuu,;1
exército,;1
coloco?;1
vander_lei_andrade;1
bocejando;1
lambendo;1
familia;1
milagre";1
rs,;1
1h;1
sumir;1
jantar;1
bucho;1
21h30;1
considerando;1
dedicada;1
gina;1
apresenta;1
aprovada;1
aula??;1
negócinho;1
escolhem;1
pq*;1
sindrome;1
encostei;1
arma;1
armona;1
lê;1
aberto,;1
ameacar;1
leia;1
acordadao;1
mexendo;1
solta;1
guys,;1
cruzou;1
braços,;1
ah;1
fui,;1
halloween;1
brabo,;1
aniversário;1
arma,;1
chupar;1
sentar;1
diretorgia?;1
bumbum;1
darkroom;1
uma,;1
confunde;1
bato;1
telegram?;1
