Nome;Número de Mensagens;Stickers;Imagens;Áudios
Lucas Toniello:;1287;58;57;1
Palavra;Frequência
"hj;1
suave";1
sensato;1
b;1
u;1
e*;1
bebida;1
omitted;1
fininho?;1
bb;1
sensacional;1
bimbi;1
enforca;1
enforcada?;1
move;1
aonde;1
antecipadamente;1
sozinho;1
gestor;1
*c;1
i;1
p;1
r;1
s*;1
escritório;1
tia;1
2010;1
soltasse;1
nós;1
fudeu;1
god;1
vagas;1
auto;1
inscrição;1
corrupção;1
interesse;1
genuíno;1
tema?;1
enviei;1
forms;1
preencher;1
agora?;1
inscrevi;1
duas;1
jogam;1
somebody;1
gimme;1
pussi?;1
numérico,;1
python;1
8;1
páginas,;1
rust;1
celebridades;1
moram;1
sentido;1
11h;1
sentado;1
busão;1
9;1
pessoas;1
tocar;1
dou;1
justa;1
cometer;1
ódio;1
apanhou;1
cubana?;1
novo?);1
fetiche;1
mudou;1
horários;1
utscar;1
11h25;1
editar;1
né?;1
querem;1
bater;1
renan;1
ficou;1
julio?;1
pede;1
pagar;1
mamada;1
imitando;1
🥴;1
possui;1
erroa;1
perfil;1
tinder?;1
rapa;1
bo?;1
🤭,;1
pack;1
gatinha?;1
images;1
internet;1
nessas;1
listas;1
😔;1
importante,;1
façam;1
amizade;1
stepbrother,;1
but;1
that´s;1
so;1
wrong.....;1
f;1
achei;1
fenômeno;1
salva;1
automático;1
deixar;1
decidir;1
colante;1
tolera;1
atrasos;1
namorando;1
festinha;1
pruno;1
beres;1
pcs;1
acabou;1
doença;1
ainda?;1
+;1
combo;1
perfeito;1
prs;1
secreto;1
skin;1
terno;1
galera;1
interessante;1
estupro;1
vivo;1
acesso;1
dele....;1
salvo;1
momentos;1
certos;1
fds;1
ed2;1
taiuva;1
bonoro;1
reencontro;1
patrão;1
confia;1
vitória;1
vem;1
passado?;1
015;1
017;1
pensava;1
machista;1
sono;1
faceli;1
coragem;1
esperando;1
complemento;1
"vou;1
numa;1
maconheiro";1
curtia;1
ensino;1
médio;1
química;1
fria;1
guerras;1
dupla;1
largar;1
vc?;1
setembro;1
livros;1
2040?;1
😭😭😭;1
tirou;1
0.5;1
"acontecimentos;1
históricos";1
acontecimentos;1
antigos;1
artigo;1
2016;1
resumi;1
contou;1
putasso;1
movimento;1
radicar;1
esses;1
rodapé;1
capítulo;1
sobre;1
trump;1
política;1
rato;1
rua;1
vira;1
ratazana?;1
responder;1
eleição;1
boto;1
renatin;1
assistir;1
jojo;1
dano;1
feito;1
chaves;1
sentando;1
tempos;1
mudaram;1
@5511971696565;1
vincança;1
errado;1
putaria;1
emocionado;1
vinganca;1
edição;1
pica;1
ouro;1
caioperes;1
😢;1
irem;1
xama;1
chamou;1
suave;1
haha”;1
configurar;1
situação;1
guilherme;1
além;1
crocs;1
calma,;1
piora;1
calça;1
claramente;1
chinelo;1
elogio;1
responde;1
hj*;1
máximo;1
ganhou;1
chinelão;1
crocks;1
outra;1
:((((;1
carregador;1
celular/pulseira;1
17h;1
mínimo;1
quarta?????;1
mbappe;1
cavani;1
magro;1
incentivo;1
espamando;1
lacrador;1
relacionaria;1
colar;1
leo?;1
termo;1
pastar;1
sexta?;1
der;1
tiltar;1
presta;1
bixete;1
chamar?;1
astral;1
chamyto?;1
hahahaha;1
aluno;1
tiozão?;1
outros;1
pdfs;1
volta;1
desanimar;1
fiz;1
ze;1
droguinha;1
novo?;1
miutwoking;1
estou;1
entediado;1
beleza;1
pausa;1
3h;1
labyeda;1
vandergay;1
pãozinho;1
empresa;1
*ti*?;1
kkkkkkjjjkjjjkjjjkkkk;1
site;1
segredos??????????????;1
mini;1
bin;1
zuando;1
faço;1
cheddar;1
pequei;1
@5519993807942;1
representa;1
perfeitamente;1
sairam;1
prova?;1
último;1
milésimo;1
começou;1
18h30?;1
colocassem;1
estaria;1
discussões;1
entre;1
comer?;1
sinal;1
🤭;1
email;1
kkkkkkkkkkkkk;1
dentro;1
xips;1
estágio;1
famoso;1
betador?;1
encontrado;1
marcado;1
neste;1
sol;1
raiando?;1
estacionamento;1
merecia;1
melhores;1
mostra;1
desigualdade;1
social;1
tivesse;1
problema;1
coisas;1
foder;1
"zoas";1
viu;1
bingulim;1
falava?;1
choko;1
proposta;1
quieto;1
rei;1
odiados;1
rico;1
agora,;1
vale;1
vs;1
tretaram;1
pensar;1
mandada;1
pelo;1
tiramo;1
tacamo;1
tornou;1
"só";1
sac?;1
festinha?;1
sorveteiro;1
alguns;1
bloqueando;1
rlx;1
menage;1
frangão,;1
@5512996320280!;1
namorar;1
gay?;1
fuder;1
sexta;1
postar;1
nota?;1
merda;1
pão;1
circo;1
pagando;1
quantidade;1
absurda;1
imposto;1
12000;1
seguidores;1
mesma;1
jurei;1
@5511997111223;1
@rizzi;1
pgilha;1
oputsa;1
chacara*;1
"estudos";1
estudos;1
nata;1
postou;1
aberração;1
ta?;1
almozar;1
bruninho;1
baradel;1
colava;1
concha;1
madre;1
hate;1
vanderlaw;1
great;1
guy;1
rodrigo;1
oooooooooo;1
in;1
innnnnnnnnnn;1
very;1
bad;1
leftmacho;1
talking;1
nigga;1
slim;1
shady?;1
work;1
preparing;1
artificial;1
inteligence;1
test;1
two;1
niggas;1
all;1
racist;1
esfregar;1
mãos;1
balançar;1
pediu;1
comprar;1
estamos;1
jogadas;1
porém;1
desvirou;1
momento?;1
pudesse;1
cansado;1
tirar;1
férias;1
aqui”;1
trancar;1
betador;1
master;1
back;1
english;1
cousins?;1
adm;1
michael;1
jackson,;1
moonwalk;1
attention;1
class;1
lazy;1
dick;1
airplane,;1
your;1
twin;1
towers;1
copia;1
dura;1
sente;1
leozin;1
mostrando;1
2?;1
manhã?;1
big-bang;1
veio;1
deus?;1
chato;1
meudeus;1
joga;1
demônio?;1
ritual;1
satanico;1
podiam;1
alto;1
ouvindo?;1
trap;1
pior?;1
curtida;1
outras;1
redonda;1
perai;1
nois?;1
alugar;1
cuzao;1
troco;1
patroa;1
men;1
respeito;1
pokemão;1
*docker*;1
superado;1
provavelmente;1
trampar;1
teria;1
chorar;1
banho;1
poreḿ;1
brasil;1
pre;1
caipira;1
eterna,;1
mato.;1
ultramachista;1
lidar;1
consequências;1
herói;1
capa;1
perceber;1
impede;1
devolver;1
provas;1
corrigirem;1
doente;1
sugerir;1
69,;1
bronha;1
leozin?;1
alias?;1
pau*;1
zoeira;1
certo;1
bixo;1
passou?;1
papai;1
clickar;1
"salvar;1
alterações";1
mim,;1
precisar;1
fantástico;1
kkkkkkkkkkkkkkkkkkkkkkkkk;1
sp;1
coringão;1
beijou;1
luis;1
corinthians;1
horroroso;1
gol;1
del;1
valle;1
narração;1
portugues;1
portugal;1
quarto;1
ameaçando;1
colher;1
zuera;1
nome;1
time;1
professora;1
@5515997975283;1
brunão;1
trabalha;1
stealth;1
100;1
pique;1
daqueles;1
torcedor;1
taka;1
molotov;1
nos;1
bate;1
desenho;1
errada;1
hentai;1
pablo?;1
/quit;1
cargo;1
importante;1
ele*;1
online;1
cheira;1
pó?;1
*aula;1
gaal*;1
daora?;1
estrutura;1
tutu...;1
meninão;1
solto;1
automóvel;1
dele,;1
segurando;1
passada:;1
“me;1
pablo”;1
semana:;1
irmão?;1
níveis;1
esquisitisse;1
comportar;1
publico;1
existe?;1
ambev?;1
jk;1
mexer;1
trabalhar;1
kkkkkkkkkkkkkkkjjkjkkkkkkkkkkkkkjj;1
áudios;1
verdade;1
operacionais;1
paias;1
juro;1
virando;1
chamytos;1
computação;1
quântica;1
sabia;1
web-monkey;1
kkkkkkkkkkkkkkkk;1
aprendi;1
vim;1
elevei;1
200;1
macacos;1
elevar;1
fora;1
gedit;1
terminal;1
mluher;1
programação;1
sinto;1
perguntar;1
recuperação;1
ontem;1
gosta;1
suamar;1
avistar;1
ee;1
cima;1
pal;1
ee*;1
liga?;1
recomendo;1
lavar;1
branco;1
colorido;1
opção;1
mata;1
hipocrisia;1
viciou;1
small;1
testar;1
feijão;1
carne;1
gasto;1
gay;1
segue;1
ignorando;1
tchau;1
namoradinha;1
😭;1
caps?;1
caps;1
estava;1
espanho;1
