Nome;Número de Mensagens;Stickers;Imagens;Áudios
Verinha;4494;272;226;16
Palavra;Frequência
"mano;2
mora;2
agr,;2
surprise;2
reuniao;2
passou;2
virei;2
sbo;2
namorado;2
humanidade;2
odeio;2
cozinhar;2
jjkkkkk;2
pensei;2
400k;2
250;2
hit;2
gym;2
x1;2
negao;2
lane;2
yoda;2
bio;2
dmaisss;2
cochilar;2
buff;2
aplicar;2
quarta;2
sindicato;2
prof;2
última;2
logado;2
kg;2
sexta;2
jogada;2
perdia;2
@5515981246169;2
importante;2
loira;2
pos;2
veia;2
aparecendo;2
comprei;2
vir;2
rep;2
diferentes;2
prova?;2
djoko;2
mano,;2
ensino;2
narrando;2
kda;2
primow;2
@5516997052636;2
índia;2
assisti;2
vlad;2
set;2
mamilo;2
yagado;2
furry;2
chegar;2
chuto;2
selecao;2
jogou;2
ajuda;2
renato;2
horrível;2
investindo;2
dinheiro;2
tráfico;2
conseguir;2
cenário;2
xaya;2
acabou;2
fifa;2
mengao;2
próximo;2
curtir;2
rotineiro;2
rolando;2
rap;2
negão;2
@5515997471294;2
playlist;2
gostar;2
olhos;2
europa;2
micao;2
ff;2
largo;2
milao;2
shen;2
chegava;2
via;2
fla;2
esquema;2
luci;2
camilla;2
usou;2
fizz;2
giga;2
terror;2
cai;2
existo;2
oleo;2
ha;2
voltou;2
@5515981646757;2
engracado;2
passada;2
detalhe;2
cantada;2
bolas;2
buraco;2
farofa;2
hypado;2
salva;2
empresas;2
worlds;2
first;2
fundo;2
colide;2
lissandra;2
emociona;2
coluna;2
suas;2
distrair;2
9;2
sabendo;2
orbe;2
elf;2
rapido;2
famer;2
atk;2
pelado;2
nessa;2
boneco;2
sushizada;2
coach;2
pergunto;2
thresh;2
tilta;2
tl;2
nuguri;2
scaling;2
gragas;2
side;2
range;2
bater;2
acaba;2
merecia;2
horrorosa;2
40;2
rica;2
feriado;2
10k;2
vivem;2
4m;2
tela;2
minutos;2
skins;2
enquanto;2
fiscal;2
snowbalar;2
ashe;2
almoçar;2
my;2
interesseira;2
horrivel;2
jason;2
coreano;2
kkjkkk;2
console;2
games;2
bugado;2
e3;2
player;2
server;2
esperando;2
overwatch;2
generico;2
dolar;2
curti;2
round;2
inimigo;2
noxus;2
drop;2
spell;2
noq;1
jf;1
kdkfj;1
instamorgana;1
trocado;1
mumer9;1
d9;1
vazaram;1
carrossel;1
troco;1
spam;1
“11;1
inshook”;1
“n;1
onu”;1
sedentário;1
iguais;1
sá;1
treina,;1
diretoria;1
fôlego;1
pesando;1
70kg;1
tiltar;1
dieta?;1
aterro;1
dieta*;1
errado*;1
sasa;1
ensina;1
configurações;1
robô;1
opção;1
la4gava;1
bucetinha;1
meninas;1
😍;1
existia;1
grupo:;1
esteve;1
nese;1
tunados;1
adm;1
gostosas;1
carente;1
estralo;1
que:;1
dbz;1
ok?!!!!;1
ned;1
todt;1
tomaria;1
compro;1
ds;1
burro;1
capacidade;1
interpretar;1
nata;1
escience?\;1
teste;1
apto;1
spanca;1
tita;1
acordo;1
apaixonado;1
tantas;1
minas;1
lindas;1
violino;1
3ssa;1
leitões;1
7:30;1
7:40;1
herois;1
campolom;1
santo;1
antonio;1
algum;1
pege;1
osorio;1
história;1
assediador;1
nobre;1
mema;1
desenrolou;1
coexiste;1
rouoa;1
você;1
preferia;1
pablo,;1
leozin,;1
giovani;1
natham?*;1
edward;1
crepúsculo;1
jogaria;1
rpg;1
amazonia;1
view;1
react;1
~olha;1
cavando;1
um,a;1
comprado;1
fazenda;1
semente;1
barriga;1
abacate;1
aff;1
monoudyr;1
fimose;1
dima;1
fascinado;1
pipi;1
popo;1
discordia;1
pal;1
acenando;1
minion;1
espirrava;1
nuca;1
conheço;1
sodinha;1
problema;1
antiga;1
privilegiado;1
perante;1
perdao;1
decor;1
op;1
where;1
goinggggg;1
alok;1
ouviu;1
barulho?;1
fogos;1
jjjkkkkk;1
adicionando;1
messenger;1
estranho;1
escroto;1
atira;1
nela;1
preparado;1
perfeito;1
vou😓😢;1
estraguei;1
nessas;1
últimas;1
reppresidencia;1
assalto;1
open?;1
compensa;1
esquenta;1
pegamo;1
4l;1
cantinho;1
narguile;1
nargas;1
tb?;1
moios?;1
franco;1
columbo;1
🤧🤧🤧😪;1
😪😪🤧🤧;1
2k15;1
cbloro;1
takatsuu;1
some;1
argentina;1
francesa;1
topava;1
dançando;1
mola;1
desce;1
assim?;1
causando?;1
inseto;1
morfetico;1
vs;1
apostava;1
sentar;1
sentada;1
quicar;1
perto?;1
beijei;1
fiel;1
beija;1
meundeus;1
entrei;1
gangue;1
kkjjk;1
sdds;1
revolta;1
sucao;1
copo;1
corote;1
tiltante;1
anda;1
xingando;1
jogando?;1
briga?;1
inspiração;1
sentou;1
vascaino?;1
vdds;1
poder8a;1
açougueiro;1
magro;1
lagartixa;1
transformando;1
zoado;1
30x;1
spoila;1
às;1
potencial;1
acabar;1
kimetsu?;1
já?;1
hashira;1
mitsuri;1
apelativa;1
padaria;1
bk;1
dança;1
selinho;1
triplo;1
breno:;1
runfando;1
bebido;1
esquenta?;1
fogo;1
levantando;1
vc?;1
anime....;1
rosto;1
husky;1
alcateia;1
faltou;1
fotinha;1
calca;1
tubusou;1
dale;1
tinder;1
snap;1
parei;1
gadar;1
conteúdo;1
ministrado;1
ravveeee;1
agradecer;1
loca;1
abrindo;1
choko;1
sonhos?;1
deussss;1
insano;1
aconteceno;1
pé;1
tenis;1
casal;1
chamo;1
rede;1
globo;1
pv~;1
voltará;1
várias;1
maneiras;1
possíveis;1
tivesse?;1
eubja;1
aprendi;1
kanji;1
evitei;1
milao,;1
segurança;1
🤧🤧🤧;1
rapeize;1
diante;1
levo;1
+;1
🤩👍;1
cut;1
respiração;1
hambúrguer;1
larica;1
🤧🤧🤧🤧;1
escroto?;1
dráuzio;1
fizemo;1
injetando;1
anabol;1
sono;1
vagabundo;1
busina;1
👽👽👽👍;1
enfiando;1
caco;1
pablito;1
estamos;1
amaldicoados;1
moco;1
primoi;1
duhsabuydhauahsuashas';1
churras;1
uva;1
fixou;1
convite;1
"👍";1
canil;1
hentaihaven;1
voltado;1
arrumadinha;1
kpop;1
trema;1
karina;1
visita;1
entrevista;1
instrutora;1
perguntava;1
encarando;1
determinado;1
gadei;1
empreendorismo;1
própria;1
reuniões;1
entidade;1
internacional;1
nordeste;1
after🤩🤩🤩;1
cearense;1
bochecha;1
ca;1
mês;1
raccutan,;1
esteira;1
levei;1
giovana;1
morar;1
deuses;1
exige;1
paciência;1
recompensa;1
consistência;1
mãos;1
ocupadas;1
questão;1
tretar;1
lixo?;1
ketchup?;1
estranha;1
arcada;1
dentária;1
explicar;1
laden;1
peres;1
delaaaaa;1
morando;1
mogi;1
pau?;1
abençoada;1
origami;1
aba;1
mostrava;1
ig7al;1
bruto;1
ezemplo;1
escrevi;1
rápido;1
redação;1
enem;1
980;1
acento;1
cancelasse;1
chamasse;1
zoa;1
inglês;1
esperava;1
dependia;1
demorar;1
assimmmm;1
rataooooo;1
gdjsk;1
frjwh;1
aula?;1
uga?;1
40%;1
🎶;1
🎵;1
🔊;1
👢bota;1
🥁;1
cadela;1
sabado;1
19h30*;1
aperto;1
kkkkj;1
cassia;1
bonitinha;1
freira;1
ppl;1
problem;1
colchao;1
apegar;1
city;1
mija;1
banheiro;1
amiga;1
macro;1
1v1;1
lembrar;1
cara?;1
seda;1
guardando;1
xambra;1
prejudica;1
el;1
facil;1
yakult,;1
felicidades;1
🤙🤙🤙🤙;1
ed1;1
heterotop?;1
30tao,;1
duma;1
botlane;1
mills;1
mesma;1
2016;1
esforçava;1
revoltanda;1
filosofo;1
shrimpera;1
agressivo;1
colocam;1
seju;1
mundiloro;1
bufado;1
depila;1
redbert;1
rakan;1
pariu;1
flash;1
bateu;1
paiiii;1
ziko;1
baixinha;1
mario;1
bross;1
rinha;1
mylon;1
webquesito;1
nocao;1
numero;1
luan;1
caso;1
tirou;1
gastou;1
pica;1
picasso;1
convido;1
lpl;1
regenera;1
item;1
campa;1
transtornado;1
c;1
leve;1
eps;1
kimetsu;1
manga;1
one;1
piece;1
safada;1
peitos;1
kekckekcj;1
perdiiii;1
massinha;1
enrolacao;1
comum;1
rizzao;1
cla;1
exibir;1
indireta;1
trocacao;1
mina,;1
fude;1
inicio;1
deboas,;1
enforcada,;1
tapa;1
passaras;1
natham,;1
ficam;1
sasporra;1
sempre🦍🦍🦍;1
vc,;1
eu?;1
leu;1
hora?;1
monta;1
reafirmando;1
óbvio;1
le;1
enrolando;1
disso,;1
xd;1
argumentando;1
inutil;1
continua,;1
coisinha;1
prejudicado;1
xddddddd;1
saiu?;1
mirinha?;1
ctz?;1
pai.....;1
classroon;1
ssd;1
🦍;1
carrega;1
net;1
caquita;1
calma;1
inferno;1
desgraca;1
disc;1
salva?;1
kkkkkkkkkkkkkkkkkkkk;1
nicole;1
milagre;1
aparecer;1
conversar;1
inclui;1
23:30;1
seriao;1
desengonçado;1
atrapalhado;1
cumprimenta;1
deseja;1
mano.....;1
delas;1
pegadinha;1
garai;1
mine;1
appears;1
sexo;1
sonolento;1
que..essa;1
foi...a;1
pouco,;1
vc..colocou;1
mim,;1
pena,;1
oka-san,;1
jamais;1
descobrir;1
saber,;1
ninguém;1
e...onii-chan?eu;1
vc..anda;1
reparando;1
nee-chan,;1
velha;1
eu,;1
os..;1
meus..huh?;1
pequenos?;1
assim,;1
ela,;1
senão;1
triste,;1
entende?;1
triste.;1
favor,;1
forte,;1
coração...hum..humm...ta;1
quente;1
braços,;1
gostoso,;1
quentinho;1
vc..pode;1
prometer;1
coisa?;1
bem,;1
fique;1
nossa..nee-cha,;1
promete;1
favorita?;1
promete?;1
então,;1
verdade,;1
repita;1
vezes,;1
sempre!;1
dentrao;1
lagoinha;1
janeiro;1
padrasto,;1
moralzinha;1
mina...;1
esqueço;1
😪😪😪;1
jimy;1
nêutron;1
vila;1
mix;1
cade;1
novidade;1
sinal;1
fumante;1
vê;1
israel;1
machisto;1
eleven?;1
treinamentos;1
cursos/;1
dieta;1
comedia;1
emagreceu;1
4kg;1
comentou;1
biofit;1
dado;1
crescida;1
curti,;1
achava;1
marrento;1
cento;1
sara???;1
ouve;1
ganka;1
fdp;1
cachorro;1
latindo;1
:”-'\,,;1
piru;1
salvo;1
descoberta;1
sarda;1
tórax;1
classificar;1
foi??;1
chupa;1
americano;1
europeu;1
basicamente;1
ocidental;1
snowball;1
acampando;1
bwipo;1
gold?;1
avião;1
marcar;1
😰😰;1
taylor;1
swift;1
sya;1
selin;1
aperta;1
calvin;1
klein;1
essas;1
estou;1
tornando;1
ultimate;1
ando;1
carin;1
partir;1
23;1
recomenda;1
fale;1
invocando;1
hormonio;1
genética;1
calistenia;1
leg;1
peso????";1
coxa;1
trolei;1
meses👍;1
tenho3x;1
trapézio;1
ombro;1
ww;1
doido;1
prendeu;1
piso?;1
solto;1
chão;1
pressiono;1
cancelado;1
penso;1
fefranco;1
crescer;1
errar,;1
comecar;1
brincar👽👽👽👽;1
diaria;1
cheiasso;1
varia;1
85;1
semestral;1
preço;1
oldschool;1
erva;1
gerações;1
bolando;1
menina;1
poltrona;1
jeans;1
julia;1
vilela;1
ue;1
revezei;1
supino;1
5kg;1
obrigava;1
falhei;1
repetição;1
ser?;1
rascunho;1
limpo;1
frases;1
filosoficas;1
falso;1
escola;1
estadual;1
mãe;1
slash;1
diretora;1
eng;1
fronteiras;1
perguntaram;1
pintado;1
bom😎;1
rolin,;1
xita;1
conhecer;1
cm;1
empatia;1
👽😎👍;1
cansado,;1
😎👍;1
caroooo;1
filósofo;1
subcurso;1
colando;1
entristecido;1
pintando;1
rapidao;1
reformulada;1
taquei;1
rolo;1
mil;1
grau;1
👍salve;1
ciclop;1
segurar;1
hahahaha;1
miando;1
ibrizona;1
insonia;1
ibriza?;1
gbagarai;1
vingar;1
leproso;1
dilera;1
igualzin;1
lingua;1
galinha?;1
regata;1
braco;1
moreno;1
peito;1
branco;1
bêbado;1
canso;1
passo;1
protetor;1
fibras;1
protegem;1
grandão;1
pastor;1
belga;1
tunado;1
brinca;1
chimpanzé;1
selvagem;1
ahsjdjej;1
criação;1
sopa;1
halter?;1
gdjd;1
100%;1
sele;1
busao?;1
aceito;1
bonde;1
017;1
triloco;1
alg1;1
😭😭;1
shakera;1
vamos;1
presos;1
incentiva;1
alcolismo;1
estorada;1
há;1
sara?;1
kjjjj;1
imito;1
sec;1
sacada;1
santissima;1
chegaremos;1
thaina;1
enchendo;1
2l;1
perguntou;1
deixei;1
encher;1
clans;1
biblioteca;1
morde;1
ui;1
cego?;1
windows;1
buga;1
aliança;1
talaricar;1
poderia;1
andré;1
maromba;1
app?????;1
morma:;1
kkkkjkjkkkk;1
boleiro;1
recomendação;1
primandade;1
buchin;1
chei;1
red;1
bar;1
sério;1
enrolei;1
agr?;1
kkkjj;1
deslocar;1
exame;1
1/3;1
consulta;1
custo;1
lek;1
ricardo;1
milos;1
instrutor;1
aviso;1
cobrou;1
devo;1
bronze;1
ouro;1
montar;1
alok?;1
causou;1
homens;1
demonios;1
fora,;1
captacao;1
comunidade;1
ribeirinha;1
