Nome;Número de Mensagens;Stickers;Imagens;Áudios
Moranço;3749;30;163;20
Palavra;Frequência
inscrever;2
interessante;2
cancela;2
esquece;2
doente;2
tchau;2
almoçar;2
ontem;2
cama;2
agora,;2
direto;2
prefiro;2
esteja;2
dupla;2
minutos;2
minuto;2
avançados;2
baba;2
careca;2
@5515997769345;2
pussy;2
post;2
colombia;2
24h;2
faltou;2
compraria;2
7h40;2
foto?;2
*backup;2
cheguei;2
aluguel;2
loja;2
qualidade;2
dica;2
larga;2
vejo;2
humildade;2
nossos;2
azul;2
social;2
barra;2
kkkkkkkkk;2
porraaaa;2
paulo,;2
audio;2
civic;2
ingles;2
espanhol;2
tempinho;2
caipira;2
vim;2
assistam;2
sintonia;2
dó;2
querendo;2
sustenta;2
tiemi;2
it;2
drogas;2
*true;2
true*;2
varias;2
namorado;2
bate;2
gozo;2
that;2
qual;2
pais;2
enrolacao;2
falam;2
eram;2
movimento;2
inteiro;2
existir;2
vivem;2
queremos;2
literally;2
guy;2
pic;2
mi;2
unica;2
pedrinho;2
dentro;2
cachorros;2
são;2
legais;2
mini;2
poodle;2
fudido;2
completo;2
problema;2
diferente;2
carol;2
pitbull;2
soltava;2
dando;2
levaram;2
compensacao;2
chimpanzé;2
forte;2
soco;2
trava;2
vaso;2
3:;2
podem;2
tomorrowpobre;2
aaaa;2
ja?;2
avisa;2
nossas;2
gadar;2
neles;2
acontecendo;2
seguinte;2
ultimo;2
coloquei;2
018;2
thaina;2
joao;2
dream;2
quais;2
distancia;2
tipos;2
esqueci;2
né?;2
jantar;2
paga;2
bora;2
academia;2
acostumei;2
ambiente;2
bonita;2
broder;2
ru*;2
kkkkkkkkkk;2
codigo;2
ouvido;2
terminar;2
falaram;2
columbia;2
lanche;2
tipo,;2
conhecer;2
tamanho;2
andar;2
passo;2
7h45;2
amoedo;2
humano;2
barba;2
oka;2
define;2
léo;2
vin;2
diesel;2
amor;2
vazio;2
jazz;2
alho;2
chafariz;2
precisava;2
espaço;2
planejado,;2
cobrar;2
chacara*;2
pagaram;2
bebidas;2
esquema;2
sim,;2
35;2
